date,state,actuals.hospitalBeds.currentUsageCovid,actuals.newCases,metrics.infectionRate,metrics.vaccinationsCompletedRatio,actuals.newDeaths,metrics.weeklyNewCasesPer100k
2021-12-06,NV,711.0,1604.0,1.07,0.55,40.0,162.7
2021-12-07,NV,716.0,706.0,1.07,0.551,16.0,156.5
2021-12-08,NV,733.0,736.0,1.07,0.551,20.0,153.0
2021-12-09,NV,735.0,1211.0,1.08,0.552,7.0,162.0
2021-12-10,NV,715.0,675.0,1.08,0.553,36.0,160.1
2021-12-11,NV,716.0,0.0,1.08,0.554,0.0,160.9
2021-12-12,NV,698.0,0.0,1.09,0.555,0.0,161.8
2021-12-13,NV,729.0,1680.0,1.1,0.556,12.0,162.6
2021-12-14,NV,745.0,853.0,1.11,0.556,26.0,167.4
2021-12-15,NV,703.0,686.0,1.13,0.557,17.0,165.7
2021-12-16,NV,698.0,837.0,1.15,0.557,19.0,153.6
2021-12-17,NV,707.0,1148.0,1.17,0.558,15.0,169.0
2021-12-18,NV,722.0,0.0,1.19,0.559,0.0,173.7
2021-12-19,NV,699.0,0.0,1.22,0.559,0.0,178.4
2021-12-20,NV,721.0,2115.0,1.24,0.56,33.0,183.1
2021-12-21,NV,695.0,1270.0,1.27,0.56,28.0,196.6
2021-12-22,NV,704.0,1165.0,1.3,0.561,15.0,212.2
2021-12-23,NV,688.0,1443.0,1.32,0.561,10.0,231.8
2021-12-24,NV,693.0,0.0,1.35,0.562,0.0,227.8
2021-12-25,NV,709.0,0.0,1.37,0.562,0.0,238.2
2021-12-26,NV,778.0,0.0,1.39,0.562,0.0,248.6
2021-12-27,NV,800.0,4099.0,1.4,0.563,3.0,259.0
2021-12-28,NV,905.0,1805.0,1.42,0.563,25.0,276.3
2021-12-29,NV,889.0,2781.0,1.43,0.564,15.0,328.8
2021-12-30,NV,923.0,3217.0,1.43,0.564,13.0,386.4
2021-12-31,NV,954.0,0.0,1.43,0.565,0.0,460.0
2022-01-01,NV,969.0,0.0,1.43,0.566,0.0,533.5
2022-01-02,NV,1036.0,0.0,1.42,0.566,0.0,607.1
2022-01-03,NV,1117.0,13163.0,1.41,0.566,8.0,680.7
2022-01-04,NV,1210.0,2902.0,1.39,0.567,40.0,716.3
2022-01-05,NV,1311.0,3702.0,1.37,0.567,20.0,746.2
2022-01-06,NV,1370.0,2679.0,1.35,0.568,18.0,728.7
2022-01-07,NV,1460.0,5265.0,1.33,0.569,4.0,792.8
2022-01-08,NV,1517.0,0.0,1.3,0.569,0.0,880.2
2022-01-09,NV,1577.0,0.0,1.28,0.57,0.0,967.7
2022-01-10,NV,1646.0,17950.0,1.25,0.571,18.0,1055.1
2022-01-11,NV,1683.0,5417.0,1.22,0.571,33.0,1136.7
2022-01-12,NV,1698.0,6270.0,1.19,0.572,23.0,1220.1
2022-01-13,NV,1819.0,7382.0,1.16,0.572,22.0,1372.8
2022-01-14,NV,1909.0,6858.0,1.14,0.573,21.0,1424.5
2022-01-15,NV,1976.0,0.0,1.11,0.573,0.0,1422.8
2022-01-16,NV,1998.0,0.0,1.08,0.574,0.0,1421.2
2022-01-17,NV,2004.0,0.0,1.05,0.574,0.0,1419.5
2022-01-18,NV,1925.0,23728.0,1.02,0.575,27.0,1436.2
2022-01-19,NV,2075.0,5185.0,0.99,0.579,34.0,1401.0
2022-01-20,NV,2088.0,6175.0,0.96,0.579,21.0,1361.8
2022-01-21,NV,2080.0,6648.0,0.93,0.58,27.0,1355.0
2022-01-22,NV,1999.0,0.0,0.9,0.58,0.0,1333.8
2022-01-23,NV,2056.0,0.0,0.87,0.581,0.0,1312.6
2022-01-24,NV,2057.0,15838.0,0.84,0.581,24.0,1291.4
2022-01-25,NV,2051.0,3612.0,0.81,0.582,37.0,1216.1
2022-01-26,NV,1969.0,4976.0,0.78,0.582,40.0,1209.3
2022-01-27,NV,1914.0,4764.0,0.75,0.583,38.0,1163.5
2022-01-28,NV,1892.0,4393.0,0.72,0.583,39.0,1090.3
2022-01-29,NV,1860.0,0.0,0.7,0.584,0.0,1014.2
2022-01-30,NV,1835.0,0.0,0.67,0.584,0.0,938.2
2022-01-31,NV,1771.0,8810.0,0.64,0.585,37.0,862.1
2022-02-01,NV,1678.0,2138.0,0.62,0.585,61.0,814.3
2022-02-02,NV,1696.0,2132.0,0.6,0.586,38.0,721.9
2022-02-03,NV,1603.0,1939.0,0.58,0.586,34.0,630.2
2022-02-04,NV,1494.0,2104.0,0.57,0.587,60.0,555.9
2022-02-05,NV,1463.0,0.0,0.55,0.587,0.0,491.2
2022-02-06,NV,1373.0,0.0,0.54,0.588,0.0,426.5
2022-02-07,NV,1325.0,2831.0,0.53,0.589,42.0,361.8
2022-02-08,NV,1290.0,1706.0,0.53,0.589,50.0,347.8
2022-02-09,NV,1295.0,1574.0,0.53,0.589,34.0,329.7
2022-02-10,NV,1210.0,974.0,0.53,0.59,41.0,298.3
2022-02-11,NV,1159.0,1026.0,0.54,0.59,24.0,263.3
2022-02-12,NV,1080.0,0.0,0.55,0.591,0.0,252.9
2022-02-13,NV,993.0,0.0,0.57,0.591,0.0,242.4
2022-02-14,NV,981.0,1864.0,0.59,0.592,27.0,231.9
2022-02-15,NV,958.0,454.0,0.61,0.592,59.0,191.3
2022-02-16,NV,956.0,724.0,0.63,0.592,25.0,163.7
2022-02-17,NV,799.0,323.0,0.66,0.594,43.0,142.6
2022-02-18,NV,754.0,658.0,0.69,0.594,19.0,130.6
2022-02-19,NV,713.0,0.0,0.72,0.595,0.0,119.0
2022-02-20,NV,639.0,0.0,0.75,0.595,0.0,107.4
2022-02-21,NV,648.0,0.0,0.78,0.595,0.0,95.8
2022-02-22,NV,655.0,1056.0,0.8,0.595,46.0,89.6
2022-02-23,NV,587.0,283.0,0.82,0.596,21.0,75.3
2022-02-24,NV,550.0,1031.0,0.84,0.596,38.0,98.3
2022-02-25,NV,497.0,1672.0,0.85,0.596,51.0,131.2
2022-02-26,NV,449.0,0.0,0.86,0.597,0.0,148.4
2022-02-27,NV,442.0,0.0,0.86,0.597,0.0,165.6
2021-03-01,NY,6297.0,6436.0,0.98,0.0,104.0,269.0
2021-03-02,NY,6235.0,6381.0,0.98,0.0,98.0,266.2
2021-03-03,NY,6174.0,6564.0,0.98,0.0,119.0,268.4
2021-03-04,NY,5174.0,7468.0,0.97,0.0,101.0,261.1
2021-03-05,NY,5951.0,8151.0,0.97,0.082,107.0,261.5
2021-03-06,NY,5820.0,8126.0,0.97,0.085,95.0,261.9
2021-03-07,NY,5822.0,7658.0,0.97,0.087,90.0,261.1
2021-03-08,NY,5777.0,5440.0,0.97,0.09,64.0,255.9
2021-03-09,NY,5693.0,6833.0,0.96,0.092,79.0,258.3
2021-03-10,NY,5686.0,6106.0,0.96,0.095,92.0,255.9
2021-03-11,NY,5504.0,7169.0,0.96,0.098,116.0,254.4
2021-03-12,NY,5573.0,8444.0,0.96,0.1,69.0,255.9
2021-03-13,NY,5392.0,6033.0,0.97,0.105,93.0,245.1
2021-03-14,NY,5443.0,6687.0,0.97,0.105,105.0,240.1
2021-03-15,NY,5566.0,7119.0,0.97,0.108,62.0,248.8
2021-03-16,NY,5568.0,6711.0,0.98,0.111,87.0,248.1
2021-03-17,NY,5476.0,6582.0,0.99,0.114,62.0,250.6
2021-03-18,NY,5506.0,5515.0,1.0,0.116,87.0,242.1
2021-03-19,NY,5397.0,5077.0,1.0,0.119,75.0,224.8
2021-03-20,NY,5238.0,6667.0,1.01,0.121,68.0,228.0
2021-03-21,NY,5303.0,3735.0,1.02,0.124,26.0,212.8
2021-03-22,NY,5509.0,4908.0,1.03,0.127,17.0,201.5
2021-03-23,NY,5530.0,6801.0,1.04,0.13,18.0,201.9
2021-03-24,NY,5480.0,0.0,1.04,0.133,254.0,0.0
2021-03-25,NY,5538.0,8683.0,1.05,0.137,74.0,215.1
2021-03-26,NY,5488.0,8003.0,1.05,0.141,58.0,232.7
2021-03-27,NY,5403.0,8733.0,1.05,0.146,83.0,245.1
2021-03-28,NY,5388.0,8852.0,1.05,0.152,91.0,275.8
2021-03-29,NY,5614.0,8972.0,1.04,0.158,111.0,300.1
2021-03-30,NY,5486.0,5750.0,1.03,0.162,48.0,293.8
2021-03-31,NY,5524.0,7683.0,1.03,0.169,94.0,291.3
2021-04-01,NY,5352.0,9173.0,1.02,0.173,82.0,293.9
2021-04-02,NY,5295.0,8055.0,1.01,0.191,74.0,294.1
2021-04-03,NY,5093.0,7711.0,0.99,0.201,96.0,288.9
2021-04-04,NY,5194.0,7607.0,0.98,0.207,82.0,282.5
2021-04-05,NY,5376.0,6717.0,0.97,0.21,71.0,270.9
2021-04-06,NY,5245.0,6106.0,0.96,0.213,44.0,272.7
2021-04-07,NY,5227.0,6450.0,0.95,0.221,93.0,266.4
2021-04-08,NY,5175.0,8731.0,0.94,0.226,56.0,264.1
2021-04-09,NY,5040.0,8558.0,0.93,0.233,77.0,266.7
2021-04-10,NY,4842.0,7529.0,0.92,0.241,62.0,265.8
2021-04-11,NY,4928.0,6577.0,0.91,0.248,83.0,260.5
2021-04-12,NY,4965.0,5758.0,0.9,0.253,83.0,255.5
2021-04-13,NY,4875.0,5043.0,0.89,0.259,52.0,250.1
2021-04-14,NY,4814.0,6000.0,0.88,0.264,94.0,247.7
2021-04-15,NY,4699.0,6984.0,0.87,0.269,73.0,238.8
2021-04-16,NY,4636.0,6290.0,0.86,0.275,53.0,227.1
2021-04-17,NY,4574.0,6387.0,0.86,0.281,69.0,221.2
2021-04-18,NY,4562.0,5605.0,0.85,0.287,43.0,216.2
2021-04-19,NY,4692.0,5177.0,0.84,0.29,45.0,213.3
2021-04-20,NY,4542.0,4659.0,0.83,0.294,61.0,211.3
2021-04-21,NY,4418.0,4255.0,0.83,0.298,45.0,202.3
2021-04-22,NY,4132.0,5277.0,0.82,0.302,71.0,193.5
2021-04-23,NY,4034.0,4850.0,0.81,0.308,62.0,186.1
2021-04-24,NY,3886.0,4163.0,0.81,0.313,58.0,174.7
2021-04-25,NY,3920.0,4050.0,0.8,0.318,52.0,166.7
2021-04-26,NY,3861.0,3018.0,0.8,0.322,40.0,155.6
2021-04-27,NY,3774.0,3343.0,0.8,0.325,76.0,148.8
2021-04-28,NY,3698.0,3000.0,0.79,0.331,21.0,142.4
2021-04-29,NY,3563.0,3862.0,0.79,0.338,69.0,135.1
2021-04-30,NY,3399.0,3792.0,0.79,0.346,51.0,129.7
2021-05-01,NY,3193.0,3852.0,0.79,0.353,63.0,128.1
2021-05-02,NY,3222.0,2853.0,0.79,0.357,39.0,121.9
2021-05-03,NY,3236.0,2440.0,0.79,0.36,59.0,119.0
2021-05-04,NY,3034.0,2234.0,0.79,0.364,60.0,113.3
2021-05-05,NY,3013.0,2374.0,0.79,0.37,56.0,110.0
2021-05-06,NY,2854.0,2632.0,0.79,0.377,33.0,103.7
2021-05-07,NY,2807.0,2465.0,0.79,0.382,39.0,96.9
2021-05-08,NY,2624.0,3028.0,0.79,0.388,41.0,92.7
2021-05-09,NY,2592.0,2403.0,0.79,0.394,37.0,90.3
2021-05-10,NY,2514.0,1661.0,0.79,0.399,37.0,86.3
2021-05-11,NY,2451.0,1449.0,0.79,0.403,42.0,82.3
2021-05-12,NY,2471.0,2044.0,0.79,0.408,57.0,80.6
2021-05-13,NY,2375.0,2204.0,0.79,0.412,41.0,78.4
2021-05-14,NY,2286.0,2039.0,0.79,0.416,34.0,76.2
2021-05-15,NY,2153.0,1761.0,0.78,0.421,11.0,69.7
2021-05-16,NY,2182.0,1888.0,0.78,0.425,40.0,67.1
2021-05-17,NY,2147.0,1379.0,0.78,0.428,32.0,65.6
2021-05-18,NY,2073.0,1549.0,0.77,0.43,31.0,66.1
2021-05-19,NY,2027.0,1323.0,0.77,0.434,25.0,62.4
2021-05-20,NY,1935.0,1647.0,0.76,0.438,26.0,59.6
2021-05-21,NY,1890.0,1595.0,0.76,0.443,24.0,57.3
2021-05-22,NY,1845.0,1313.0,0.75,0.446,17.0,55.0
2021-05-23,NY,1782.0,1074.0,0.75,0.45,19.0,50.8
2021-05-24,NY,1817.0,964.0,0.74,0.452,30.0,48.7
2021-05-25,NY,1818.0,945.0,0.74,0.454,17.0,45.5
2021-05-26,NY,1723.0,882.0,0.73,0.456,26.0,43.3
2021-05-27,NY,1643.0,1145.0,0.73,0.459,21.0,40.7
2021-05-28,NY,1596.0,930.0,0.73,0.462,25.0,37.3
2021-05-29,NY,1457.0,866.0,0.73,0.465,14.0,35.0
2021-05-30,NY,1415.0,848.0,0.73,0.467,16.0,33.8
2021-05-31,NY,1471.0,524.0,0.73,0.469,18.0,31.6
2021-06-01,NY,1542.0,478.0,0.73,0.47,26.0,29.2
2021-06-02,NY,1452.0,403.0,0.74,0.472,9.0,26.7
2021-06-03,NY,1340.0,489.0,0.74,0.473,18.0,23.3
2021-06-04,NY,1295.0,757.0,0.75,0.475,29.0,22.4
2021-06-05,NY,1249.0,852.0,0.76,0.478,12.0,22.4
2021-06-06,NY,1248.0,491.0,0.76,0.479,33.0,20.5
2021-06-07,NY,1264.0,519.0,0.77,0.484,10.0,20.5
2021-06-08,NY,1219.0,459.0,0.78,0.487,11.0,20.4
2021-06-09,NY,1223.0,426.0,0.78,0.489,8.0,20.5
2021-06-10,NY,1127.0,549.0,0.79,0.49,13.0,20.8
2021-06-11,NY,1182.0,686.0,0.8,0.493,15.0,20.5
2021-06-12,NY,1080.0,430.0,0.8,0.496,16.0,18.3
2021-06-13,NY,1044.0,363.0,0.81,0.5,10.0,17.6
2021-06-14,NY,1099.0,377.0,0.81,0.503,9.0,16.9
2021-06-15,NY,1045.0,337.0,0.82,0.506,16.0,16.3
2021-06-16,NY,1023.0,286.0,0.83,0.51,2.0,15.6
2021-06-17,NY,990.0,443.0,0.84,0.514,14.0,15.0
2021-06-18,NY,947.0,415.0,0.85,0.516,8.0,13.6
2021-06-19,NY,883.0,389.0,0.86,0.518,7.0,13.4
2021-06-20,NY,882.0,287.0,0.87,0.52,2.0,13.0
2021-06-21,NY,910.0,277.0,0.88,0.522,8.0,12.5
2021-06-22,NY,878.0,266.0,0.9,0.523,14.0,12.1
2021-06-23,NY,842.0,250.0,0.92,0.525,8.0,12.0
2021-06-24,NY,791.0,383.0,0.94,0.527,0.0,11.7
2021-06-25,NY,755.0,343.0,0.96,0.528,8.0,11.3
2021-06-26,NY,704.0,345.0,0.98,0.531,6.0,11.1
2021-06-27,NY,693.0,374.0,1.01,0.537,15.0,11.5
2021-06-28,NY,741.0,321.0,1.03,0.537,8.0,11.7
2021-06-29,NY,757.0,244.0,1.06,0.539,4.0,11.6
2021-06-30,NY,762.0,275.0,1.09,0.54,2.0,11.7
2021-07-01,NY,759.0,397.0,1.11,0.542,12.0,11.8
2021-07-02,NY,725.0,474.0,1.14,0.543,2.0,12.5
2021-07-03,NY,678.0,279.0,1.17,0.545,0.0,12.2
2021-07-04,NY,677.0,312.0,1.19,0.546,9.0,11.8
2021-07-05,NY,719.0,376.0,1.22,0.547,4.0,12.1
2021-07-06,NY,744.0,307.0,1.24,0.547,5.0,12.4
2021-07-07,NY,762.0,341.0,1.26,0.548,7.0,12.8
2021-07-08,NY,743.0,637.0,1.28,0.55,4.0,14.0
2021-07-09,NY,743.0,754.0,1.29,0.551,4.0,15.5
2021-07-10,NY,751.0,730.0,1.3,0.552,7.0,17.8
2021-07-11,NY,749.0,811.0,1.32,0.553,2.0,20.3
2021-07-12,NY,768.0,642.0,1.32,0.554,2.0,21.7
2021-07-13,NY,777.0,668.0,1.33,0.555,6.0,23.6
2021-07-14,NY,724.0,725.0,1.34,0.556,11.0,25.5
2021-07-15,NY,744.0,929.0,1.34,0.557,5.0,27.0
2021-07-16,NY,786.0,629.0,1.34,0.558,1.0,26.4
2021-07-17,NY,724.0,1421.0,1.34,0.559,5.0,29.9
2021-07-18,NY,756.0,1143.0,1.34,0.56,10.0,31.6
2021-07-19,NY,820.0,941.0,1.34,0.56,4.0,33.2
2021-07-20,NY,869.0,1112.0,1.34,0.561,5.0,35.5
2021-07-21,NY,859.0,1092.0,1.34,0.562,7.0,37.4
2021-07-22,NY,897.0,1611.0,1.33,0.563,7.0,40.9
2021-07-23,NY,912.0,1698.0,1.33,0.564,2.0,46.4
2021-07-24,NY,891.0,1868.0,1.33,0.565,3.0,48.7
2021-07-25,NY,979.0,2032.0,1.32,0.566,9.0,53.2
2021-07-26,NY,1040.0,1526.0,1.31,0.566,7.0,56.2
2021-07-27,NY,1068.0,1648.0,1.31,0.567,1.0,59.0
2021-07-28,NY,1065.0,1800.0,1.3,0.568,12.0,62.6
2021-07-29,NY,1079.0,2644.0,1.29,0.569,2.0,67.9
2021-07-30,NY,1110.0,2615.0,1.28,0.57,7.0,72.6
2021-07-31,NY,1142.0,3136.0,1.28,0.571,9.0,79.2
2021-08-01,NY,1212.0,2590.0,1.27,0.572,8.0,82.0
2021-08-02,NY,1309.0,2208.0,1.26,0.573,7.0,85.5
2021-08-03,NY,1373.0,3062.0,1.25,0.573,13.0,92.8
2021-08-04,NY,1449.0,2834.0,1.24,0.574,7.0,98.1
2021-08-05,NY,1521.0,3442.0,1.23,0.575,14.0,102.2
2021-08-06,NY,1541.0,3760.0,1.21,0.576,3.0,108.1
2021-08-07,NY,1617.0,4537.0,1.2,0.577,13.0,115.3
2021-08-08,NY,1695.0,3637.0,1.19,0.578,15.0,120.7
2021-08-09,NY,1799.0,1681.0,1.18,0.578,6.0,118.0
2021-08-10,NY,1888.0,1722.0,1.17,0.579,8.0,111.1
2021-08-11,NY,1970.0,7224.0,1.16,0.58,40.0,133.7
2021-08-12,NY,2073.0,4870.0,1.14,0.581,29.0,141.0
2021-08-13,NY,2176.0,4634.0,1.13,0.582,10.0,145.5
2021-08-14,NY,2119.0,4675.0,1.12,0.583,15.0,146.2
2021-08-15,NY,2209.0,4038.0,1.11,0.584,22.0,148.3
2021-08-16,NY,2253.0,4208.0,1.1,0.585,10.0,161.3
2021-08-17,NY,2387.0,3528.0,1.09,0.585,33.0,170.5
2021-08-18,NY,2413.0,4508.0,1.08,0.586,13.0,156.6
2021-08-19,NY,2414.0,5070.0,1.07,0.588,16.0,157.6
2021-08-20,NY,2253.0,3906.0,1.06,0.589,16.0,153.9
2021-08-21,NY,2268.0,6175.0,1.05,0.59,37.0,161.6
2021-08-22,NY,2470.0,4593.0,1.05,0.591,19.0,164.4
2021-08-23,NY,2613.0,3836.0,1.04,0.592,26.0,162.5
2021-08-24,NY,2672.0,3494.0,1.03,0.593,16.0,162.3
2021-08-25,NY,2682.0,3731.0,1.03,0.594,29.0,158.4
2021-08-26,NY,2722.0,5371.0,1.03,0.595,31.0,159.9
2021-08-27,NY,2685.0,6364.0,1.02,0.596,23.0,172.5
2021-08-28,NY,2620.0,5583.0,1.02,0.598,24.0,169.5
2021-08-29,NY,2655.0,2636.0,1.02,0.599,23.0,159.4
2021-08-30,NY,2768.0,5972.0,1.02,0.6,31.0,170.4
2021-08-31,NY,2771.0,3894.0,1.02,0.601,24.0,172.5
2021-09-01,NY,2803.0,4126.0,1.01,0.603,28.0,174.5
2021-09-02,NY,2801.0,5289.0,1.01,0.604,50.0,174.1
2021-09-03,NY,2822.0,5919.0,1.02,0.606,24.0,171.8
2021-09-04,NY,2712.0,3374.0,1.02,0.607,16.0,160.4
2021-09-05,NY,2772.0,6501.0,1.02,0.608,42.0,180.3
2021-09-06,NY,2804.0,3689.0,1.02,0.609,30.0,168.6
2021-09-07,NY,2845.0,3256.0,1.02,0.61,32.0,165.3
2021-09-08,NY,2921.0,2455.0,1.02,0.611,19.0,156.7
2021-09-09,NY,2871.0,6454.0,1.02,0.612,68.0,162.7
2021-09-10,NY,2865.0,5883.0,1.02,0.614,18.0,162.5
2021-09-11,NY,2829.0,6060.0,1.02,0.615,37.0,176.3
2021-09-12,NY,2899.0,3735.0,1.02,0.617,19.0,162.1
2021-09-13,NY,2958.0,5408.0,1.02,0.618,41.0,170.9
2021-09-14,NY,2861.0,4113.0,1.02,0.619,46.0,175.3
2021-09-15,NY,2850.0,4808.0,1.02,0.62,33.0,187.4
2021-09-16,NY,2892.0,6730.0,1.02,0.621,45.0,188.8
2021-09-17,NY,2770.0,6038.0,1.02,0.623,29.0,189.6
2021-09-18,NY,2768.0,3286.0,1.01,0.624,17.0,175.4
2021-09-19,NY,2867.0,7724.0,1.01,0.626,38.0,195.9
2021-09-20,NY,2848.0,3757.0,1.0,0.627,23.0,187.4
2021-09-21,NY,2788.0,5331.0,1.0,0.627,57.0,193.7
2021-09-22,NY,2873.0,4534.0,1.0,0.629,43.0,192.3
2021-09-23,NY,2913.0,5037.0,0.99,0.63,39.0,183.5
2021-09-24,NY,2861.0,6145.0,0.99,0.631,61.0,184.1
2021-09-25,NY,2749.0,3798.0,0.99,0.632,16.0,186.7
2021-09-26,NY,2849.0,6788.0,0.99,0.634,51.0,181.9
2021-09-27,NY,2834.0,2826.0,0.98,0.635,16.0,177.1
2021-09-28,NY,2870.0,5248.0,0.98,0.636,37.0,176.7
2021-09-29,NY,2732.0,5016.0,0.98,0.636,64.0,179.2
2021-09-30,NY,2639.0,4979.0,0.98,0.638,47.0,178.9
2021-10-01,NY,2699.0,5818.0,0.98,0.638,43.0,177.2
2021-10-02,NY,2627.0,3336.0,0.98,0.639,17.0,174.8
2021-10-03,NY,2658.0,3396.0,0.98,0.641,23.0,157.4
2021-10-04,NY,2694.0,6260.0,0.98,0.642,41.0,175.0
2021-10-05,NY,2694.0,3924.0,0.98,0.643,33.0,168.2
2021-10-06,NY,2801.0,6275.0,0.98,0.643,41.0,174.7
2021-10-07,NY,2727.0,5602.0,0.98,0.644,19.0,177.9
2021-10-08,NY,2614.0,5833.0,0.97,0.645,53.0,178.0
2021-10-09,NY,2500.0,3539.0,0.97,0.645,26.0,179.0
2021-10-10,NY,2542.0,2077.0,0.97,0.646,24.0,172.3
2021-10-11,NY,2593.0,7882.0,0.96,0.646,51.0,180.6
2021-10-12,NY,2547.0,3253.0,0.96,0.646,43.0,177.1
2021-10-13,NY,2584.0,4524.0,0.96,0.647,55.0,168.1
2021-10-14,NY,2569.0,4514.0,0.95,0.648,45.0,162.6
2021-10-15,NY,2541.0,6342.0,0.95,0.653,18.0,165.2
2021-10-16,NY,2561.0,4018.0,0.94,0.654,19.0,167.6
2021-10-17,NY,2535.0,3149.0,0.94,0.655,30.0,173.1
2021-10-18,NY,2625.0,5389.0,0.94,0.655,43.0,160.3
2021-10-19,NY,2565.0,3294.0,0.94,0.656,31.0,160.5
2021-10-20,NY,2527.0,4777.0,0.94,0.657,37.0,161.8
2021-10-21,NY,2522.0,4365.0,0.94,0.658,39.0,161.1
2021-10-22,NY,2449.0,3700.0,0.95,0.66,38.0,147.5
2021-10-23,NY,2344.0,3464.0,0.95,0.661,30.0,144.6
2021-10-24,NY,2409.0,2152.0,0.96,0.661,24.0,139.5
2021-10-25,NY,2440.0,5021.0,0.97,0.662,50.0,137.6
2021-10-26,NY,2436.0,2496.0,0.98,0.663,34.0,133.5
2021-10-27,NY,2395.0,4141.0,0.99,0.663,39.0,130.3
2021-10-28,NY,2365.0,3199.0,1.0,0.664,23.0,124.3
2021-10-29,NY,2217.0,5734.0,1.01,0.665,40.0,134.7
2021-10-30,NY,2216.0,3127.0,1.02,0.666,27.0,133.0
2021-10-31,NY,2251.0,2794.0,1.03,0.667,26.0,136.3
2021-11-01,NY,2428.0,5695.0,1.05,0.668,49.0,139.7
2021-11-02,NY,2331.0,2911.0,1.06,0.668,23.0,141.9
2021-11-03,NY,2294.0,4014.0,1.07,0.669,47.0,141.2
2021-11-04,NY,2234.0,4631.0,1.08,0.67,30.0,148.6
2021-11-05,NY,2204.0,4859.0,1.09,0.67,47.0,144.1
2021-11-06,NY,2164.0,3851.0,1.1,0.671,34.0,147.8
2021-11-07,NY,2214.0,3715.0,1.11,0.672,20.0,152.5
2021-11-08,NY,2276.0,5754.0,1.11,0.672,35.0,152.9
2021-11-09,NY,2314.0,4211.0,1.12,0.673,43.0,159.5
2021-11-10,NY,2263.0,5039.0,1.12,0.673,37.0,164.8
2021-11-11,NY,2251.0,6683.0,1.12,0.674,40.0,175.4
2021-11-12,NY,2203.0,6256.0,1.12,0.675,39.0,182.5
2021-11-13,NY,2270.0,5095.0,1.12,0.676,15.0,188.9
2021-11-14,NY,2371.0,4196.0,1.12,0.676,21.0,191.4
2021-11-15,NY,2375.0,7152.0,1.11,0.677,33.0,198.6
2021-11-16,NY,2519.0,5061.0,1.11,0.677,43.0,203.0
2021-11-17,NY,2569.0,6028.0,1.11,0.678,33.0,208.0
2021-11-18,NY,2642.0,8115.0,1.1,0.678,35.0,215.4
2021-11-19,NY,2660.0,7592.0,1.1,0.679,44.0,222.3
2021-11-20,NY,2726.0,5556.0,1.1,0.68,18.0,224.6
2021-11-21,NY,2820.0,8805.0,1.1,0.681,33.0,248.3
2021-11-22,NY,2927.0,5316.0,1.1,0.681,27.0,238.9
2021-11-23,NY,3019.0,5619.0,1.1,0.681,34.0,241.8
2021-11-24,NY,2982.0,7013.0,1.1,0.682,41.0,246.8
2021-11-25,NY,2891.0,6762.0,1.1,0.682,24.0,239.9
2021-11-26,NY,3023.0,8200.0,1.1,0.682,21.0,243.0
2021-11-27,NY,3131.0,3247.0,1.11,0.682,56.0,231.1
2021-11-28,NY,3251.0,4506.0,1.11,0.682,27.0,209.0
2021-11-29,NY,3416.0,8156.0,1.12,0.684,49.0,223.6
2021-11-30,NY,3432.0,6644.0,1.13,0.685,56.0,228.9
2021-12-01,NY,3518.0,9320.0,1.14,0.686,58.0,240.8
2021-12-02,NY,3528.0,11331.0,1.14,0.687,51.0,264.2
2021-12-03,NY,3654.0,11242.0,1.15,0.688,53.0,279.9
2021-12-04,NY,3608.0,7642.0,1.16,0.689,30.0,302.5
2021-12-05,NY,3679.0,7830.0,1.17,0.691,32.0,319.6
2021-12-06,NY,3884.0,11529.0,1.19,0.692,59.0,336.9
2021-12-07,NY,3978.0,8537.0,1.2,0.692,64.0,346.6
2021-12-08,NY,3984.0,9251.0,1.22,0.693,53.0,346.3
2021-12-09,NY,3984.0,11680.0,1.23,0.695,58.0,348.1
2021-12-10,NY,3991.0,11314.0,1.25,0.701,65.0,348.4
2021-12-11,NY,4002.0,7872.0,1.27,0.703,50.0,349.6
2021-12-12,NY,4151.0,7284.0,1.29,0.704,49.0,346.8
2021-12-13,NY,4269.0,15069.0,1.31,0.705,53.0,365.0
2021-12-14,NY,4269.0,8931.0,1.33,0.705,64.0,367.0
2021-12-15,NY,4275.0,12383.0,1.35,0.707,79.0,383.1
2021-12-16,NY,4341.0,17520.0,1.37,0.707,44.0,413.2
2021-12-17,NY,4493.0,20563.0,1.39,0.708,78.0,460.7
2021-12-18,NY,4453.0,10319.0,1.4,0.709,48.0,473.3
2021-12-19,NY,4581.0,28260.0,1.41,0.71,60.0,581.1
2021-12-20,NY,4942.0,20439.0,1.42,0.711,50.0,608.7
2021-12-21,NY,5182.0,26456.0,1.42,0.711,74.0,698.8
2021-12-22,NY,5396.0,28460.0,1.42,0.712,71.0,781.4
2021-12-23,NY,5494.0,33855.0,1.42,0.713,81.0,865.4
2021-12-24,NY,5678.0,32591.0,1.41,0.714,49.0,927.2
2021-12-25,NY,5748.0,0.0,1.4,0.715,0.0,1095.6
2021-12-26,NY,6276.0,86162.0,1.38,0.715,43.0,1171.8
2021-12-27,NY,6975.0,30441.0,1.36,0.715,139.0,1223.2
2021-12-28,NY,7675.0,48836.0,1.33,0.716,46.0,1338.3
2021-12-29,NY,8437.0,60359.0,1.3,0.717,170.0,1502.3
2021-12-30,NY,8894.0,71078.0,1.27,0.718,97.0,1693.6
2021-12-31,NY,9412.0,78804.0,1.24,0.719,76.0,1931.2
